name,apparent magnitude,latitude,longitude,x,y,z,r,g,b
Menkalinan,1.9,0.7844806961695524,-1.5728517137885079,0.036195,17.601288,17.569058,0.862725,0.8911749999999999,0.0
,2.65,0.6494821314282541,-1.5720134321487746,0.049188,40.426416,30.69934,0.759980625,0.818280625,0.0
,6.42,0.9655310996749527,-1.5718270309846618,0.059421,57.647623,83.318572,0.96515,0.95745,0.0
,6.14,0.9520249041649796,-1.5716728311452484,0.047869,54.617185,76.70354,1.0,0.8737333333333334,0.7119602479338842
,4.3,0.80174729081941,-1.5710798555318832,0.045456,160.242415,165.569637,1.0,0.788121875,0.5047902892561982
,4.53,-0.05365583688931324,-1.5705528533642432,-0.031384,128.846834,-6.920028,1.0,0.8730666666666667,0.7104846280991736
,6.21,-0.22514806691921418,-1.5695122007977416,-0.078683,61.267479,-14.032176,0.98215,0.96845,0.0
,6.21,0.7782774469421142,-1.5694213564101755,-0.105694,76.903199,75.815784,1.0,0.8829333333333333,0.732745785123967
,5.65,-0.8938933973017297,-1.5672198853581727,-0.14601,40.832971,-50.81593,0.917975,0.926925,0.0
,5.71,0.8360462743867997,-1.566537636153568,-1.012422,237.729024,263.120064,0.814605625,0.865305625,0.0
,6.04,0.4812284994517687,-1.5663999296755857,-2.744392,624.238479,325.963828,0.92265,0.9299499999999999,0.0
,6.18,0.5416545034161531,-1.5657024961064885,-0.313993,61.643471,37.090177,0.870375,0.896125,0.0
,6.04,-0.4436236528415915,-1.565480490225635,-0.527606,99.251683,-47.166543,0.841475,0.877425,0.0
,5.54,-0.5918731761430513,-1.5652477505698814,-0.867175,156.287185,-105.069116,1.0,0.8226666666666667,0.6101652892561983
,6.17,1.4867083356558646,-1.5649655308298336,-0.204289,34.994757,415.194076,1.0,0.8248,0.6173057851239669
,6.36,0.3909712231925423,-1.5634057300773265,-1.646436,222.774728,91.828179,0.7681256249999999,0.825225625,0.0
,5.98,0.8545035151990752,-1.56330179572037,-1.191501,158.977003,182.626025,1.0,0.8417333333333333,0.645791652892562
,4.92,-0.18496877239588264,-1.5627661541729332,-1.897366,236.276842,-44.210601,0.7310399999999999,0.7938399999999999,0.0
,6.41,-1.0488875535113038,-1.5613914455876,-1.379097,146.621409,-254.961085,1.0,0.8322666666666667,0.629801652892562
,4.12,0.16837673004862846,-1.560397131512739,-0.487031,46.83194,7.961214,0.90225,0.91675,0.0
,6.2,-0.2530231218285436,-1.5596106861517902,-1.357044,121.316133,-31.370026,1.0,0.9070666666666667,0.7910098347107439
,6.49,0.834433694877712,-1.55878758887655,-0.230766,19.21456,21.199319,1.0,0.9577333333333333,0.9309503305785124
,6.04,0.8710183965400987,-1.558535476066099,-1.028197,83.854212,99.607597,0.795105625,0.8484056249999999,0.0
,6.38,0.757094752329802,-1.558179428898692,-0.980775,77.730013,73.455808,1.0,0.8726666666666667,0.7096012396694216
,6.23,0.5696003663332359,-1.5580579539827533,-0.510104,40.040576,25.644261,1.0,0.9725333333333334,0.9763319008264463
,6.5,0.995157313235978,-1.5573927217383556,-1.489069,111.086112,171.192751,1.0,0.9062666666666667,0.7889916528925621
,5.03,-0.4587518351853204,-1.5565719806576055,-1.590239,111.786418,-55.216359,1.0,0.8553333333333334,0.67275
,6.08,0.7489480789802679,-1.5564020728549237,-0.687755,47.77128,44.414386,1.0,0.9028,0.7803149586776861
,6.09,0.20387304438947143,-1.5559051776168809,-2.31831,155.672561,32.188156,0.793640625,0.847140625,0.0
,5.14,0.34366512101478713,-1.5557161584588899,-3.127264,207.361101,74.215924,0.7507056249999999,0.8104056249999999,0.0
,4.64,0.35148229365483713,-1.5536932345893657,-8.871117,518.633356,190.215445,0.9302999999999999,0.9349,0.0
,4.16,0.4060218954641902,-1.5528183010353414,-0.785331,43.678266,18.780748,1.0,0.922,0.8297747933884297
,5.19,-0.1170931097720409,-1.5523611993042437,-7.38221,400.396857,-47.107174,0.7715725,0.8281725,0.0
,5.65,-0.5615148318673993,-1.5518692782545696,-4.944409,261.203771,-164.342754,0.6974724999999999,0.7660724999999999,0.0
,6.35,-0.7860370062635558,-1.5512734228479386,-0.366477,18.77064,-18.79822,1.0,0.9644,0.9511404132231405
,6.39,0.9001255491815809,-1.5512262989581347,-1.641333,83.858784,105.722831,0.9133,0.9238999999999999,0.0
,5.93,-0.7867757866826325,-1.5504254546308571,-0.38684,18.988498,-19.044838,1.0,0.9676,0.9609784297520662
,5.67,0.09459632185931707,-1.5491117453028809,-8.669009,399.717042,37.933868,1.0,0.8937333333333334,0.7581503305785124
,5.63,0.0725825014572051,-1.5490989171328786,-2163.852815,99713.229075,7251.878896,1.0,0.8945333333333334,0.7600752892561984
,4.92,-0.28770766608099146,-1.5490431538632778,-5.809895,267.039134,-79.040392,0.9133,0.9238999999999999,0.0
,6.32,0.6626015445226927,-1.5487918264509903,-3.171248,144.095801,112.462573,1.0,0.9233333333333333,0.8333367768595042
,5.9,0.7501710486404329,-1.5487329215887355,-0.80255,36.369897,33.90194,0.98215,0.96845,0.0
,6.32,1.0366070678284214,-1.548381325010921,-1.51146,67.419398,113.997788,1.0,0.8845333333333333,0.7364409917355372
,6.28,1.3192231546957398,-1.5483014761976426,-1.349273,59.967473,233.378876,1.0,0.8317333333333333,0.6295537190082645
,5.88,-0.17876702415160112,-1.547013946808446,-1.285084,54.024767,-9.764821,0.98895,0.97285,0.0
,5.8,-0.6198300695410066,-1.5470034748329344,-1.609748,67.643284,-48.287467,0.841475,0.877425,0.0
,6.23,0.5864140480422008,-1.5465144335765255,-4.339724,178.68795,118.750725,0.762675625,0.8205756249999999,0.0
,5.79,-0.5193859696630051,-1.5442137405565466,-1.967129,73.98279,-42.314372,0.847425,0.881275,0.0
,6.12,0.6176325778396982,-1.5439946144689587,-0.559736,20.8802,14.837391,1.0,0.9533333333333334,0.9178512396694215
,4.67,-0.2606693569216532,-1.5439383276005816,-1.374348,51.158602,-13.650887,0.8495499999999999,0.88265,0.0
,5.72,-1.1526088232191902,-1.5439349242085405,-1.075697,40.03539,-90.121078,0.80176,0.8541599999999999,0.0
,6.01,0.5150887945116698,-1.542984068832054,-5.450552,195.92592,110.948505,1.0,0.7671875,0.46605371900826453
,5.46,-0.4033603556213614,-1.5422821846733645,-3.698469,129.671694,-55.361184,0.8572,0.8876,0.0
,5.35,0.6716488426728408,-1.542064105783328,-2.349895,81.763296,65.023872,0.9366749999999999,0.939025,0.0
,5.37,-0.07319624648866892,-1.5417994266022628,-9.388065,323.669989,-23.743811,0.7347525,0.7969525,0.0
,6.42,1.1074783961270935,-1.5417672252775634,-1.536851,52.93008,105.992118,1.0,0.8985333333333334,0.7697893388429753
,6.15,-0.7382533994557475,-1.541631351395296,-1.798859,61.662256,-56.129853,0.93455,0.93765,0.0
,5.74,-0.3806964349794666,-1.5404338809955025,-10.840124,356.914766,-142.91047,1.0,0.8221333333333333,0.6081322314049586
,6.48,-0.7869953141959483,-1.5401168419368776,-2.441566,79.554571,-79.846677,1.0,0.8784000000000001,0.7224052892561984
,5.04,-1.0848020836475096,-1.5400076715921651,-1.594154,51.759088,-98.027959,1.0,0.8658666666666667,0.6948112396694215
,5.82,-0.5988577394634373,-1.539986204042366,-7.951433,257.996396,-176.156138,0.7255556249999999,0.7892556249999999,0.0
,6.15,0.7304950269581972,-1.5383072845684098,-5.271261,162.18981,145.36787,1.0,0.8730666666666667,0.7104846280991736
,5.0,-0.6501861099820461,-1.5379528081973297,-5.782732,176.005131,-133.923795,0.7520156250000001,0.8115156250000001,0.0
,4.42,0.25775846188859197,-1.5377569822552564,-5.054138,152.917263,40.334489,0.70971,0.77611,0.0
,5.28,-0.33450746569603557,-1.5372250058992483,-8.150271,242.684014,-84.396993,1.0,0.808371875,0.5496663223140495
,5.5,-0.735726843377268,-1.5364089772074783,-1.897829,55.16813,-49.972376,0.8329749999999999,0.871925,0.0
,6.34,0.7165575954966414,-1.5342072443560875,-3.527421,96.363379,83.988307,1.0,0.8941333333333333,0.7591120661157026
,6.26,-0.774161943112619,-1.5333713189108449,-6.080184,162.387934,-158.890339,0.726765625,0.790265625,0.0
,5.06,-1.201544155347097,-1.5326670785576653,-1.264416,33.148585,-85.716867,0.7674399999999999,0.8246399999999999,0.0
,6.46,-0.11905541835664317,-1.5324207253337463,-3.984791,103.785578,-12.424095,1.0,0.9165333333333333,0.8153434710743802
,5.49,-0.3914321821012865,-1.531681665661989,-2.730144,69.762945,-28.815306,0.8123125,0.8633124999999999,0.0
,5.7,0.0436278556857621,-1.5316787858687233,-7.845443,200.458965,8.757849,0.858475,0.888425,0.0
,6.36,-0.3163650997341123,-1.5300577240594708,-5.909367,144.974984,-47.498444,0.79,0.8440000000000001,0.0
,6.48,-0.8650345875595137,-1.5298226282092275,-1.572113,38.347652,-45.036961,1.0,0.9664,0.9572780165289256
,5.93,0.387293133780182,-1.5291676061409536,-24.388878,585.527036,239.040169,1.0,0.8178875,0.5807975206611571
,5.56,-0.25454962169892287,-1.5290157624960306,-2.579622,61.70621,-16.069599,1.0,0.88,0.7260330578512397
,6.16,-0.09968324104388722,-1.5288900987898868,-2.605377,62.135126,-6.219888,0.9795999999999999,0.9668,0.0
,5.75,0.40340608324776367,-1.528327753704894,-3904.784075,91889.998548,39255.329025,0.9116,0.9228,0.0
,6.27,-0.46602186455816264,-1.5280978938424064,-5.566944,130.298956,-65.596429,1.0,0.8986666666666667,0.7701157024793389
,5.71,-0.39748727032852293,-1.5280387271807638,-1.932926,45.178845,-18.984988,1.0,0.9728,0.9771682644628099
,5.35,1.0286219072478668,-1.527235526658996,-2.625082,60.223292,100.068987,1.0,0.8872,0.7426525619834711
,5.54,-0.7043065360649475,-1.5264061461984484,-8.829402,198.775343,-169.061381,1.0,0.806796875,0.5456249999999999
,5.08,-1.3046867611414845,-1.526124973655952,-0.119802,2.679222,-9.839152,1.0,0.9381333333333334,0.8739847933884297
,4.72,-0.9593838406099184,-1.5258605562742749,-10.273101,228.464394,-326.230539,0.675300625,0.748200625,0.0
,5.72,-0.4739326915658746,-1.5246410947259064,-4.151006,89.871843,-46.146504,1.0,0.8904,0.7501937190082645
,6.28,-0.790319782448562,-1.5242593912184956,-7.594523,163.075874,-164.867512,0.81079,0.8619899999999999,0.0
,6.15,-0.11788339485734393,-1.522711371438439,-8.131641,168.979984,-20.035881,0.8342499999999999,0.87275,0.0
,6.37,0.31643630916759374,-1.5226710543327182,-15.497731,321.779713,105.485357,1.0,0.8533333333333333,0.6686776859504132
,6.48,1.0551123924615893,-1.5218092107480832,-8.748876,178.455924,315.201291,1.0,0.7899875000000001,0.5085000000000001
,6.08,-0.4621998378423903,-1.5218065927542048,-9.074923,185.093294,-92.322689,0.804000625,0.856100625,0.0
,5.01,-1.1447512811135416,-1.521708941582556,-3.983859,81.095404,-178.901574,1.0,0.8201333333333334,0.599625
,6.04,0.23803779468409034,-1.5207701289779083,-6.41947,128.215011,31.1488,0.8389249999999999,0.875775,0.0
,5.83,0.4262138190200228,-1.5204504719254055,-7.983016,158.429396,72.025559,1.0,0.8853333333333333,0.7382975206611571
,5.78,0.8501671399527401,-1.5201391924533123,-3.423416,67.521788,76.986935,0.8724999999999999,0.8975,0.0
,6.18,-0.08142728905424425,-1.5196205678660821,-8.976035,175.243439,-14.319966,0.762675625,0.8205756249999999,0.0
,6.28,0.9188667376098634,-1.5194608702395247,-3.206252,62.401917,81.865626,0.889925,0.908775,0.0
,5.06,-0.1143240751005818,-1.519031781042922,-18.829209,363.42204,-41.785823,0.689475625,0.759575625,0.0
,4.45,0.24798973189213208,-1.5186985104222537,-9.400594,180.27811,45.708737,0.70075,0.7687499999999999,0.0
,5.76,0.34541013610751614,-1.5183390598628055,-12.585827,239.704902,86.373196,0.7681256249999999,0.825225625,0.0
,4.95,0.28152869438344846,-1.5181979499927816,-8.185486,155.478891,45.028347,0.718400625,0.783300625,0.0
,5.78,0.5706071246056637,-1.5169729906572695,-12.935525,240.100913,154.326356,1.0,0.8133875,0.5639380165289257
,5.36,1.147002843115077,-1.514723610317299,-5.054046,90.038381,199.898161,1.0,0.8541333333333333,0.6703021487603307
,6.45,0.10500351074944901,-1.5141041929657664,-10.282792,181.185171,19.126038,1.0,0.8186218749999999,0.584625
,6.43,0.18547865288356027,-1.5131640713641799,-1.016205,17.612983,3.310314,1.0,0.9449333333333333,0.8933437190082645
,6.37,-0.41646938400675065,-1.5107788171419414,-0.917305,15.265666,-6.764863,1.0,0.9382666666666667,0.8743602479338843
,6.07,0.8931280704247302,-1.5107756755492878,-4.809334,80.031908,99.621119,1.0,0.8932,0.7568703305785125
,5.83,-0.06529929484851033,-1.5101290310614242,-5.702266,93.877252,-6.15016,1.0,0.912,0.8035867768595042
,5.86,0.3125248168743642,-1.5076312031024324,-9.735106,153.916443,49.83188,0.9375249999999999,0.939575,0.0
,5.83,-0.0797346163857826,-1.5070405836835576,-12.452954,195.058506,-15.617691,0.714890625,0.780390625,0.0
,5.2,0.3343430905870827,-1.5060096176944042,-1.273045,19.622386,6.830848,1.0,0.976,0.9872561983471074
,3.99,-0.10951550102511971,-1.5059768927709296,-9.829941,151.438427,-16.686522,1.0,0.8574666666666667,0.6771347933884299
,3.31,0.39281774663456726,-1.5058802887968314,-7.067151,108.713368,45.140745,1.0,0.82,0.5990082644628099
,5.88,-0.3538163922766992,-1.504735440073986,-14.009945,211.767618,-78.389357,1.0,0.8570666666666666,0.6763094214876033
,5.91,0.24174726511640154,-1.5047304658856178,-23.479204,354.873253,87.692193,0.674325625,0.747425625,0.0
,5.99,-0.32248733077767305,-1.504057641458974,-3.955718,59.183716,-19.820491,1.0,0.8922666666666667,0.754636694214876
,4.32,0.5148385492035189,-1.5036960965044233,-3.166482,47.119755,26.717109,1.0,0.8972,0.7665347933884299
,5.34,0.2817515554756356,-1.5035191201182714,-10.348684,153.589419,44.557514,0.748100625,0.8082006249999999,0.0
,6.09,-0.15770371006012526,-1.503445030891524,-14.232421,210.996223,-33.629761,0.7613256249999999,0.8194256249999999,0.0
,5.99,-0.0857780283603232,-1.5031884674914806,-4.37919,64.674775,-5.574055,0.8712249999999999,0.896675,0.0
,5.62,-0.008939384442497237,-1.502854673272037,-2.524582,37.100888,-0.332435,1.0,0.9658666666666667,0.9556376859504133
,6.07,0.10587456967253434,-1.5024247986772707,-13.614402,198.813291,21.177755,0.73351,0.79591,0.0
,5.37,1.0471796615717648,-1.5023994041366544,-5.154369,75.240847,130.62101,1.0,0.8548,0.6716604132231405
,5.0,-0.23943149245168538,-1.5020823650780293,-8.337689,121.147878,-29.643878,0.7633525,0.8211525,0.0
,5.44,0.21905744378840714,-1.502076605491498,-23.93742,347.785456,77.610637,0.836375,0.874125,0.0
,6.37,0.02040426031263027,-1.5014215834232245,-6.670338,95.994922,1.963701,1.0,0.9742666666666666,0.9817800826446281
,5.97,-0.2900389198161728,-1.5004238659563218,-16.080571,228.129252,-68.255297,0.708005625,0.774705625,0.0
,6.44,-1.0334706064428325,-1.4996151676474103,-1.362335,19.107159,-32.151152,1.0,0.9542666666666667,0.9206147933884298
,6.09,0.41835589294193887,-1.4995981506872031,-8.904508,124.855045,55.651797,1.0,0.9137333333333333,0.8080594214876033
,6.39,0.29987561293370535,-1.4992528372946965,-20.086002,280.273601,86.882847,1.0,0.8246666666666667,0.6169059917355372
,5.04,0.2141896506914249,-1.499047324775274,-1.348406,18.761116,4.091564,1.0,0.9758666666666667,0.9868339669421488
,4.37,-0.6133177574096252,-1.4985734678833575,-3.302105,45.641526,-32.209615,1.0,0.9029333333333334,0.7806466115702481
,6.0,-0.6852929541003064,-1.4983949207008784,-6.905854,95.216439,-78.039441,0.8992749999999999,0.914825,0.0
,6.24,0.41435702946635444,-1.49671390683182,-6775.114353,91286.463986,40260.145823,1.0,0.9738666666666667,0.9805203305785124
,5.54,-0.6586426665402715,-1.4965303854609728,-5.373419,72.22061,-56.048358,1.0,0.8828,0.7324389256198348
,6.05,-0.39645553639449904,-1.4963586450625765,-2.761712,37.03217,-15.545509,1.0,0.9565333333333333,0.9273600000000001
,5.39,0.173527441017359,-1.4961384717774375,-5.077297,67.881106,11.932147,0.87505,0.89915,0.0
,5.88,-0.6501961979851225,-1.49592405807883,-3.686704,49.147827,-37.482624,0.889075,0.908225,0.0
,5.7,0.08901374662047304,-1.4954462741960963,-1.443333,19.118773,1.711198,1.0,0.952,0.9139173553719009
,5.15,-0.2934929613124546,-1.4935856659470084,-14.010564,181.098079,-54.89515,1.0,0.8609333333333333,0.6843503305785125
,6.4,-0.9203650155062378,-1.4928570782507629,-17.269943,221.132399,-291.510139,1.0,0.8392,0.6409600000000001
,5.01,1.0736442810059725,-1.492632716175419,-7.287663,93.046642,172.004844,1.0,0.6354718750000001,0.26538533057851244
,6.12,0.2510282454000991,-1.4918486270089606,-16.826837,212.696175,54.713694,0.8448749999999999,0.879625,0.0
,5.51,-0.3484894379601023,-1.4912582693894738,-18.214227,228.516779,-83.287481,0.710280625,0.776580625,0.0
,6.33,0.8091423730331575,-1.4910302421227004,-6.665444,83.384834,87.720661,1.0,0.8849333333333333,0.7373685123966943
,6.24,0.15790313138045814,-1.489322001117311,-7.941867,97.261039,15.538293,1.0,0.9173333333333333,0.8174380165289257
,6.04,-0.2622349172606921,-1.4887083433523103,-13.869146,168.574965,-45.401105,1.0,0.807596875,0.5476580578512396
,5.36,-0.16388673092153289,-1.488577967257186,-11.675116,141.681288,-23.509241,1.0,0.8681333333333333,0.6996934710743802
,4.76,1.2098585199311627,-1.4885638300902448,-1.556212,18.881878,50.191283,0.840625,0.876875,0.0
,5.79,-0.36522080994154316,-1.4879677128842261,-41.546911,500.453319,-192.019208,0.714890625,0.780390625,0.0
,6.27,0.30238281331078026,-1.4877593205715378,-20.619434,247.744911,77.550987,0.7526725000000001,0.8120725,0.0
,6.22,-0.14985417901574338,-1.4873163560073817,-10.476305,125.203268,-18.97001,0.787830625,0.842130625,0.0
,4.44,1.029935616575843,-1.4851743134164093,-2.113811,24.62735,41.155331,0.8435999999999999,0.8788,0.0
,6.29,-0.38577220151011654,-1.485117241149869,-22.39694,260.765428,-106.292297,1.0,0.8369333333333333,0.6366875206611571
,5.76,-0.6003337644118489,-1.4849148702231003,-8.847247,102.76344,-70.614869,0.762,0.8200000000000001,0.0
,5.27,-0.13653550168060458,-1.4847808289365474,-22.756702,263.912268,-36.393538,0.7024056249999999,0.7701056249999999,0.0
,4.91,-0.05139109765192539,-1.4835590111936883,-12.394869,141.721462,-7.317466,1.0,0.819471875,0.590426652892562
,5.67,0.2557104052778393,-1.4832225989803665,-15.385088,175.23239,45.987864,1.0,0.8229333333333333,0.6111446280991735
,3.02,-0.5247047383854101,-1.482163358657331,-8.512138,95.786306,-55.662081,0.712,0.778,0.0
,6.49,-0.4125602828145964,-1.4809729568410084,-13.718893,152.321214,-66.937578,1.0,0.8824000000000001,0.7315193388429752
,5.55,-0.5959277330750667,-1.4808944170246687,-44.229282,490.646712,-334.093619,0.6996525,0.7678524999999999,0.0
,6.32,-0.20625121257494639,-1.4787714857890055,-20.917957,226.665985,-47.626044,1.0,0.80195,0.534
,6.41,0.5155845029258213,-1.4782999850915794,-8.576076,92.453283,52.619466,0.8503999999999999,0.8832,0.0
,5.48,-0.20548176672091215,-1.4773692882679532,-30.854295,329.288415,-68.932053,0.83085,0.87055,0.0
,6.3,0.0395931780539268,-1.4772925810473279,-8.614427,91.860451,3.654915,0.9366749999999999,0.939025,0.0
,6.32,0.3100316140378903,-1.4772813236736524,-11.685545,124.594377,40.09052,1.0,0.8866666666666667,0.741404958677686
,5.34,0.9329165159153702,-1.4758126291080995,-3.343846,35.098214,47.564214,1.0,0.9736,0.9796813223140496
,6.05,1.0362386113700328,-1.474544734672988,-7.452137,77.184429,130.973032,0.895025,0.912075,0.0
,3.85,-0.583575270013832,-1.474306497230091,-5.767253,59.585068,-39.52731,1.0,0.9189333333333334,0.821644958677686
,6.0,0.21939202340601446,-1.4721566006574842,-6.712251,67.827382,15.198104,0.965575,0.9577249999999999,0.0
,5.56,-1.22145197420729,-1.4720220357721554,-6.405023,64.632566,-178.291829,1.0,0.8320000000000001,0.6296900826446281
Mirzam,1.98,-0.3133898893181152,-1.4717500262082321,-14.209731,142.995999,-46.568852,0.67,0.744,0.0
